,Data,,T1,T2,T3,T4,F1,F2,Empty1,Empty2
855,26/09/2022 20:57:22650200,38.186,28.5236,29.0848,20.3252,199.610235,810,65535,65535,
856,26/09/2022 20:57:29108600,38.064,28.548,28.6212,20.374,133.884115,813,65535,65535,
857,26/09/2022 20:57:30160200,38.2104,28.1576,28.3772,20.374,131.106955,809,65535,65535,
858,26/09/2022 20:57:31160800,38.064,27.938,28.3284,20.3252,130.181235,809,65535,65535,
859,26/09/2022 20:57:32186400,38.064,27.7916,28.1332,20.2764,131.106955,810,65535,65535,
860,26/09/2022 20:57:33141400,38.0884,27.6452,28.0112,20.374,131.106955,812,65535,65535,
861,26/09/2022 20:57:34144600,38.064,27.572,27.8648,20.3984,130.181235,812,65535,65535,
862,26/09/2022 20:57:35143000,38.1372,27.4012,27.7672,20.3984,130.181235,809,65535,65535,
863,26/09/2022 20:57:36125800,38.064,27.2304,27.694,20.3984,130.181235,809,65535,65535,
864,26/09/2022 20:57:37171000,38.064,26.8156,27.6696,20.3496,130.181235,809,65535,65535,
865,26/09/2022 20:57:38138200,38.064,26.962,27.5476,20.3496,131.106955,809,65535,65535,
866,26/09/2022 20:57:39136600,38.1372,27.0108,27.5476,20.4716,129.255515,808,65535,65535,
867,26/09/2022 20:57:40135000,38.0396,26.9864,27.5476,20.2764,126.478355,807,65535,65535,
868,26/09/2022 20:57:41133400,38.064,26.6936,27.5232,20.374,127.404075,810,65535,65535,
869,26/09/2022 20:57:42131800,38.064,26.7668,27.4256,20.374,129.255515,810,65535,65535,
870,26/09/2022 20:57:43130200,38.1372,26.6204,27.4012,20.374,127.404075,809,65535,65535,
871,26/09/2022 20:57:44128600,38.0884,26.6448,27.3768,20.3496,127.404075,809,65535,65535,
872,26/09/2022 20:57:45127000,38.0884,26.6448,27.3036,20.3496,129.255515,808,65535,65535,
873,26/09/2022 20:57:46125400,38.0396,26.7668,27.328,20.4472,127.404075,809,65535,65535,
874,26/09/2022 20:57:47139400,38.0396,26.7424,27.3036,20.3984,127.404075,812,65535,65535,
875,26/09/2022 20:57:48137800,38.0884,26.8644,27.1816,20.3984,126.478355,810,65535,65535,
876,26/09/2022 20:57:49151800,38.0396,26.718,27.2304,20.3496,127.404075,813,65535,65535,
877,26/09/2022 20:57:50150200,37.9664,26.4984,27.2304,20.3496,127.404075,812,65535,65535,
878,26/09/2022 20:57:51148600,38.064,26.6936,27.2792,20.4472,127.404075,813,65535,65535,
879,26/09/2022 20:57:52131400,38.0396,26.8156,27.1084,20.3984,126.478355,812,65535,65535,
880,26/09/2022 20:57:53129800,38.0884,26.4496,27.206,20.3984,125.552635,813,65535,65535,
881,26/09/2022 20:57:54128200,38.064,26.4008,27.1816,20.374,126.478355,813,65535,65535,
882,26/09/2022 20:57:55126600,38.0396,26.3032,27.1816,20.3984,127.404075,814,65535,65535,
883,26/09/2022 20:57:56156200,37.9664,26.108,27.2304,20.4472,126.478355,814,65535,65535,
884,26/09/2022 20:58:02115400,38.064,24.4488,26.6936,20.374,70.935155,813,65535,65535,
885,26/09/2022 20:58:03145000,37.9176,24.2048,26.3764,20.3496,66.306555,812,65535,65535,
886,26/09/2022 20:58:04143400,38.064,24.034,26.2544,20.3984,67.232275,812,65535,65535,
887,26/09/2022 20:58:05141800,37.9664,23.79,26.0104,20.3984,66.306555,813,65535,65535,
888,26/09/2022 20:58:06155800,38.0152,23.7412,25.8884,20.3984,66.306555,814,65535,65535,
889,26/09/2022 20:58:07154200,37.9176,23.546,25.742,20.3984,63.529395,813,65535,65535,
890,26/09/2022 20:58:08152600,37.8932,23.302,25.62,20.3984,66.306555,813,65535,65535,
891,26/09/2022 20:58:09151000,37.7956,23.1312,25.5468,20.3984,68.157995,814,65535,65535,
892,26/09/2022 20:58:10149400,37.82,23.1312,25.4248,20.3984,68.157995,810,65535,65535,
893,26/09/2022 20:58:11147800,37.9176,22.9116,25.4004,20.4472,67.232275,805,65535,65535,
894,26/09/2022 20:58:12130600,37.9176,22.8628,25.376,20.3496,65.380835,808,65535,65535,
895,26/09/2022 20:58:13144600,37.9176,22.692,25.132,20.3984,67.232275,808,65535,65535,
896,26/09/2022 20:58:14143000,37.9176,22.4968,25.0344,20.3984,67.232275,809,65535,65535,
897,26/09/2022 20:58:15141400,37.8444,22.57,25.0588,20.4472,67.232275,809,65535,65535,
898,26/09/2022 20:58:16155400,37.82,22.4724,25.0344,20.4472,66.306555,809,65535,65535,
899,26/09/2022 20:58:17153800,37.9176,22.5456,24.9124,20.3984,67.232275,808,65535,65535,
900,26/09/2022 20:58:18152200,37.8444,22.2528,24.8636,20.374,68.157995,814,65535,65535,
901,26/09/2022 20:58:19150600,37.8444,22.326,24.8636,20.3496,66.306555,818,65535,65535,
902,26/09/2022 20:58:20149000,37.82,22.3504,24.8636,20.3496,66.306555,818,65535,65535,
903,26/09/2022 20:58:21178600,37.9176,22.2528,24.8392,20.3984,67.232275,814,65535,65535,
904,26/09/2022 20:58:22130200,37.7468,22.1796,24.7904,20.4472,66.306555,815,65535,65535,
905,26/09/2022 20:58:23144200,37.7468,22.1308,24.7416,20.3984,67.232275,810,65535,65535,
906,26/09/2022 20:58:24158200,37.82,22.1796,24.7904,20.3984,66.306555,810,65535,65535,
907,26/09/2022 20:58:25141000,37.7956,22.1796,24.7416,20.4472,68.157995,809,65535,65535,
908,26/09/2022 20:58:26155000,37.7468,22.1308,24.7416,20.3496,67.232275,810,65535,65535,
909,26/09/2022 20:58:27231400,37.7224,22.1796,24.7416,20.3496,66.306555,808,65535,65535,
910,26/09/2022 20:58:28136200,37.7468,22.1308,24.7416,20.4716,66.306555,809,65535,65535,
911,26/09/2022 20:58:29150200,37.7468,22.1796,24.5952,20.496,62.603675,810,65535,65535,
912,26/09/2022 20:58:30148600,37.7468,22.1064,24.6196,20.3984,63.529395,812,65535,65535,
913,26/09/2022 20:58:31147000,37.82,22.1796,24.7172,20.4472,65.380835,813,65535,65535,
914,26/09/2022 20:58:32207800,37.7224,22.1308,24.5952,20.374,67.232275,814,65535,65535,
915,26/09/2022 20:58:33159400,37.698,22.1308,24.5952,20.3496,65.380835,812,65535,65535,
916,26/09/2022 20:58:34142200,37.7468,22.1796,24.5952,20.3496,65.380835,810,65535,65535,
917,26/09/2022 20:58:35156200,37.6248,22.0088,24.5952,20.4472,65.380835,812,65535,65535,
918,26/09/2022 20:58:36154600,37.7224,22.0088,24.5464,20.3984,66.306555,810,65535,65535,
919,26/09/2022 20:58:37153000,37.7224,22.0088,24.5708,20.3984,68.157995,812,65535,65535,
920,26/09/2022 20:58:38151400,37.82,21.96,24.5952,20.3984,66.306555,813,65535,65535,
921,26/09/2022 20:58:39149800,37.7468,21.9112,24.5708,20.496,66.306555,812,65535,65535,
922,26/09/2022 20:58:45889000,37.5516,22.4724,23.668,20.3984,10.763355,812,65535,65535,
923,26/09/2022 20:58:46903000,37.576,22.448,23.4972,20.4472,10.763355,812,65535,65535,
924,26/09/2022 20:58:47901400,37.576,22.0088,23.1556,20.4716,9.837635,812,65535,65535,
925,26/09/2022 20:58:48899800,37.6004,21.716,23.058,20.4472,11.689075,814,65535,65535,
926,26/09/2022 20:58:49913800,37.6736,21.5208,22.8384,20.3984,11.689075,814,65535,65535,
927,26/09/2022 20:58:50912200,37.6004,21.3744,22.57,20.3984,12.614795,815,65535,65535,
928,26/09/2022 20:58:51926200,37.576,21.3988,22.4724,20.3984,12.614795,817,65535,65535,
929,26/09/2022 20:58:52924600,37.698,21.4964,22.326,20.496,11.689075,819,65535,65535,
930,26/09/2022 20:58:53923000,37.6736,21.6184,22.1308,20.3984,12.614795,817,65535,65535,
931,26/09/2022 20:58:54905800,37.6736,21.6184,22.082,20.374,11.689075,817,65535,65535,
932,26/09/2022 20:58:55904200,37.6004,21.6184,22.0088,20.4472,11.689075,814,65535,65535,
933,26/09/2022 20:58:56902600,37.6736,21.6184,21.96,20.4472,7.986195,815,65535,65535,
934,26/09/2022 20:58:57916600,37.698,21.6428,21.7648,20.4472,10.763355,813,65535,65535,
935,26/09/2022 20:58:58915000,37.6248,21.594,21.7648,20.2764,10.763355,813,65535,65535,
936,26/09/2022 20:58:59913400,37.7224,21.5452,21.6672,20.5448,10.763355,812,65535,65535,
937,26/09/2022 20:59:00911800,37.698,21.4964,21.6428,20.5448,9.837635,810,65535,65535,
938,26/09/2022 20:59:01894600,37.698,21.4964,21.594,20.4472,10.763355,814,65535,65535,
939,26/09/2022 20:59:02908600,37.698,21.5208,21.4476,20.4716,9.837635,812,65535,65535,
940,26/09/2022 20:59:03907000,37.576,21.4964,21.5208,20.3984,10.763355,809,65535,65535,
941,26/09/2022 20:59:04889800,37.6004,21.4964,21.4476,20.3984,10.763355,809,65535,65535,
942,26/09/2022 20:59:05919400,37.576,21.4964,21.3256,20.3984,10.763355,809,65535,65535,
943,26/09/2022 20:59:06917800,37.5516,21.3988,21.3744,20.3984,11.689075,810,65535,65535,
944,26/09/2022 20:59:07916200,37.6004,21.2768,21.3012,20.3984,10.763355,808,65535,65535,
945,26/09/2022 20:59:08914600,37.576,21.2036,21.3012,20.4472,11.689075,807,65535,65535,
946,26/09/2022 20:59:09897400,37.576,21.2036,21.3012,20.4472,11.689075,803,65535,65535,
947,26/09/2022 20:59:10895800,37.5516,21.1792,21.2768,20.374,12.614795,805,65535,65535,
948,26/09/2022 20:59:11909800,37.576,21.0328,21.1792,20.496,11.689075,809,65535,65535,
949,26/09/2022 20:59:12970600,37.5516,21.0084,21.1304,20.4716,10.763355,810,65535,65535,
950,26/09/2022 20:59:13922200,37.576,20.9108,21.1548,20.4716,11.689075,810,65535,65535,
951,26/09/2022 20:59:14920600,37.5516,20.8376,21.0816,20.3984,10.763355,812,65535,65535,
952,26/09/2022 20:59:15903400,37.5516,20.8864,21.1304,20.496,9.837635,813,65535,65535,
953,26/09/2022 20:59:16917400,37.454,20.7644,21.1304,20.5448,12.614795,780,65535,65535,
954,26/09/2022 20:59:17915800,37.5516,20.6912,21.1304,20.4716,9.837635,635,65535,65535,
955,26/09/2022 20:59:18914200,37.5028,20.6912,21.1548,20.3984,10.763355,510,65535,65535,
956,26/09/2022 20:59:19928200,37.576,20.6668,21.1792,20.374,10.763355,436,65535,65535,
957,26/09/2022 20:59:20926600,37.576,20.6424,21.1792,20.3984,9.837635,395,65535,65535,
958,26/09/2022 20:59:21925000,37.5516,20.6668,21.3012,20.4472,11.689075,374,65535,65535,
959,26/09/2022 20:59:22907800,37.3808,20.5448,21.3012,20.4472,11.689075,362,65535,65535,
960,26/09/2022 20:59:23906200,37.5028,20.5692,21.3012,20.4472,12.614795,355,65535,65535,
961,26/09/2022 20:59:24920200,37.5028,20.5692,21.3744,20.3984,12.614795,352,65535,65535,
962,26/09/2022 20:59:25903000,37.4296,20.5692,21.3988,20.4472,10.763355,352,65535,65535,
963,26/09/2022 20:59:26901400,37.4784,20.5936,21.4476,20.3984,10.763355,351,65535,65535,
964,26/09/2022 20:59:27931000,37.3808,20.5448,21.4232,20.3984,9.837635,351,65535,65535,
965,26/09/2022 20:59:28913800,37.3808,20.5692,21.4476,20.3984,9.837635,352,65535,65535,
966,26/09/2022 20:59:29927800,37.4296,20.5204,21.4964,20.3984,9.837635,350,65535,65535,
967,26/09/2022 20:59:30910600,37.4296,20.5692,21.4964,20.3496,9.837635,320,65535,65535,
968,26/09/2022 20:59:31909000,37.332,20.5936,21.4476,20.3984,9.837635,260,65535,65535,
969,26/09/2022 20:59:32907400,37.3808,20.5692,21.5208,20.3984,10.763355,220,65535,65535,
970,26/09/2022 20:59:33905800,37.3808,20.5936,21.4964,20.4472,10.763355,196,65535,65535,
971,26/09/2022 20:59:34904200,37.4296,20.5204,21.4964,20.4472,9.837635,185,65535,65535,
972,26/09/2022 20:59:35918200,37.3808,20.5692,21.5452,20.4472,11.689075,178,65535,65535,
973,26/09/2022 20:59:36916600,37.3564,20.5692,21.6428,20.4472,7.986195,176,65535,65535,
974,26/09/2022 20:59:37915000,37.4296,20.5692,21.7648,20.4472,10.763355,173,65535,65535,
975,26/09/2022 20:59:38913400,37.2588,20.5692,21.7648,20.4472,11.689075,173,65535,65535,
976,26/09/2022 20:59:44888200,37.332,20.5448,22.0088,20.496,10.763355,173,65535,65535,
977,26/09/2022 20:59:45980200,37.3564,20.374,21.9844,20.496,9.837635,173,65535,65535,
978,26/09/2022 20:59:46900600,37.3808,20.5448,22.082,20.4472,7.986195,173,65535,65535,
979,26/09/2022 20:59:47899000,37.2588,20.5692,22.082,20.3984,10.763355,173,65535,65535,
980,26/09/2022 20:59:48913000,37.1368,20.5692,22.1064,20.374,10.763355,173,65535,65535,
981,26/09/2022 20:59:49911400,37.2344,20.5448,22.082,20.4472,10.763355,172,65535,65535,
982,26/09/2022 20:59:50925400,37.2344,20.5448,22.082,20.4472,11.689075,171,65535,65535,
983,26/09/2022 20:59:51923800,37.2344,20.5692,22.082,20.3984,12.614795,171,65535,65535,
984,26/09/2022 20:59:52906600,37.1124,20.5448,22.1308,20.3984,7.986195,171,65535,65535,
985,26/09/2022 20:59:53920600,37.1368,20.5692,22.1308,20.3984,12.614795,171,65535,65535,
986,26/09/2022 20:59:54919000,37.1124,20.5448,22.1308,20.374,12.614795,172,65535,65535,
987,26/09/2022 20:59:55917400,37.1368,20.5448,22.2284,20.5448,14.466235,172,65535,65535,
988,26/09/2022 20:59:56915800,37.088,20.5692,22.3016,20.4472,14.466235,175,65535,65535,
989,26/09/2022 20:59:57929800,37.1368,20.5448,22.3016,20.496,12.614795,171,65535,65535,
990,26/09/2022 20:59:58928200,37.088,20.5448,22.2528,20.5448,12.614795,170,65535,65535,
991,26/09/2022 20:59:59911000,37.1368,20.4716,22.2528,20.4472,10.763355,170,65535,65535,
992,26/09/2022 21:00:00909400,37.1368,20.5448,22.3016,20.3984,11.689075,167,65535,65535,
993,26/09/2022 21:00:01907800,37.088,20.5448,22.3016,20.3984,11.689075,166,65535,65535,
994,26/09/2022 21:00:02937400,37.0148,20.5448,22.2528,20.4472,10.763355,170,65535,65535,
995,26/09/2022 21:00:03904600,37.088,20.5448,22.326,20.3984,11.689075,171,65535,65535,
996,26/09/2022 21:00:04918600,37.0636,20.4472,22.3748,20.3984,11.689075,171,65535,65535,
997,26/09/2022 21:00:05917000,37.088,20.4716,22.326,20.4472,10.763355,170,65535,65535,
998,26/09/2022 21:00:11907400,36.9172,20.6424,22.6676,20.374,133.884115,170,65535,65535,
999,26/09/2022 21:00:12937000,36.7952,21.0572,23.1556,20.5448,138.512715,170,65535,65535,
1000,26/09/2022 21:00:13935400,36.7708,21.716,23.6192,20.3984,140.364155,170,65535,65535,
1001,26/09/2022 21:00:14933800,36.722,22.4724,24.4244,20.4472,143.141315,170,65535,65535,
1002,26/09/2022 21:00:15947800,36.6,23.3264,24.9368,20.3984,141.289875,171,65535,65535,
1003,26/09/2022 21:00:16930600,36.5512,24.0828,25.62,20.3984,144.067035,170,65535,65535,
1004,26/09/2022 21:00:17944600,36.5268,24.6928,26.2056,20.5448,144.067035,171,65535,65535,
1005,26/09/2022 21:00:18927400,36.5268,25.4248,26.9132,20.3984,143.141315,168,65535,65535,
1006,26/09/2022 21:00:19925800,36.6732,26.108,27.4256,20.4472,141.289875,168,65535,65535,
1007,26/09/2022 21:00:20924200,37.0148,26.596,27.816,20.4472,143.141315,168,65535,65535,
1008,26/09/2022 21:00:21922600,37.2344,27.2304,28.3284,20.4716,143.141315,170,65535,65535,
1009,26/09/2022 21:00:22952200,37.5516,27.45,28.7432,20.374,144.067035,168,65535,65535,
1010,26/09/2022 21:00:23950600,37.6736,28.1332,29.0848,20.3496,144.067035,170,65535,65535,
1011,26/09/2022 21:00:24995800,37.698,28.426,29.4996,20.374,144.067035,171,65535,65535,
1012,26/09/2022 21:00:25947400,37.7956,28.548,29.7924,20.3984,141.289875,171,65535,65535,
1013,26/09/2022 21:00:26930200,37.7956,29.0604,30.1096,20.3984,143.141315,170,65535,65535,
1014,26/09/2022 21:00:32936200,37.9176,30.988,31.9152,20.3252,192.204475,171,65535,65535,
1015,26/09/2022 21:00:33965800,38.064,31.2076,32.1592,20.374,194.981635,170,65535,65535,
1016,26/09/2022 21:00:34964200,38.0884,31.4516,32.3544,20.496,194.981635,168,65535,65535,
1017,26/09/2022 21:00:35947000,38.0396,31.5004,32.574,20.4472,192.204475,171,65535,65535,
1018,26/09/2022 21:00:36961000,38.0884,31.964,32.8668,20.3984,195.907355,173,65535,65535,
1019,26/09/2022 21:00:37943800,38.064,32.33,33.0864,20.4716,194.981635,173,65535,65535,
1020,26/09/2022 21:00:38942200,38.1616,32.3788,33.2328,20.374,198.684515,172,65535,65535,
1021,26/09/2022 21:00:39971800,38.0884,32.6716,33.5256,20.374,199.610235,166,65535,65535,
1022,26/09/2022 21:00:40970200,38.2592,32.6228,33.7452,20.374,198.684515,171,65535,65535,
1023,26/09/2022 21:00:41968600,38.2104,32.3788,33.8672,20.3496,198.684515,171,65535,65535,
1024,26/09/2022 21:00:47943400,38.186,32.574,34.648,20.4472,229.233275,166,65535,65535,
1025,26/09/2022 21:00:48957400,38.186,33.2328,34.77,20.3984,232.010435,167,65535,65535,
1026,26/09/2022 21:00:49971400,38.186,33.2816,34.9408,20.3984,231.084715,167,65535,65535,
1027,26/09/2022 21:00:50969800,38.2104,33.2816,35.0628,20.4472,233.861875,167,65535,65535,
1028,26/09/2022 21:00:51968200,38.3324,33.4036,35.1116,20.3984,236.639035,167,65535,65535,
1029,26/09/2022 21:00:52966600,38.1616,33.3548,35.0628,20.3496,235.713315,166,65535,65535,
1030,26/09/2022 21:00:53949400,38.1616,33.3304,35.3068,20.374,235.713315,167,65535,65535,
1031,26/09/2022 21:00:54963400,38.1372,33.3304,35.4044,20.3984,236.639035,167,65535,65535,
1032,26/09/2022 21:00:55946200,38.186,33.5744,35.4776,20.3984,236.639035,168,65535,65535,
1033,26/09/2022 21:00:56944600,38.186,33.5744,35.5752,20.374,235.713315,168,65535,65535,
1034,26/09/2022 21:00:57958600,38.186,33.5744,35.6728,20.3984,232.936155,168,65535,65535,
1035,26/09/2022 21:00:58972600,38.186,33.6232,35.6972,20.3984,236.639035,168,65535,65535,
1036,26/09/2022 21:00:59971000,38.186,33.8184,35.7948,20.3984,235.713315,166,65535,65535,
1037,26/09/2022 21:01:00969400,38.308,33.6476,35.9168,20.4472,235.713315,165,65535,65535,
1038,26/09/2022 21:01:01952200,38.4056,33.6964,35.8924,20.3496,233.861875,166,65535,65535,
1039,26/09/2022 21:01:02966200,38.3324,33.6964,35.99,20.3984,233.861875,168,65535,65535,
1040,26/09/2022 21:01:03964600,38.3812,33.7208,35.99,20.3984,233.861875,168,65535,65535,
1041,26/09/2022 21:01:04947400,38.3324,33.7696,36.0144,20.4472,233.861875,168,65535,65535,
1042,26/09/2022 21:01:05961400,38.4056,33.8672,36.0144,20.3496,235.713315,167,65535,65535,
1043,26/09/2022 21:01:07022200,38.3812,33.8672,36.1608,20.3984,236.639035,167,65535,65535,
1044,26/09/2022 21:01:07973800,38.3812,33.9648,36.1608,20.374,235.713315,167,65535,65535,
1045,26/09/2022 21:01:08941000,38.3812,33.8672,36.1852,20.3984,237.564755,166,65535,65535,
1046,26/09/2022 21:01:09970600,38.3812,33.9404,36.1852,20.3984,235.713315,167,65535,65535,
1047,26/09/2022 21:01:10969000,38.3812,34.1112,36.234,20.3984,236.639035,167,65535,65535,
1048,26/09/2022 21:01:11967400,38.43,34.1844,36.3072,20.3984,236.639035,168,65535,65535,
1049,26/09/2022 21:01:12950200,38.4056,33.9892,36.3072,20.3984,237.564755,170,65535,65535,
1050,26/09/2022 21:01:13995400,38.4056,33.9404,36.356,20.4716,233.861875,171,65535,65535,
1051,26/09/2022 21:01:14931400,38.4056,33.9892,36.356,20.4472,233.861875,171,65535,65535,
1052,26/09/2022 21:01:15976600,38.43,34.1844,36.478,20.4472,233.861875,168,65535,65535,
1053,26/09/2022 21:01:16975000,38.3324,34.4528,36.5024,20.4472,235.713315,170,65535,65535,
1054,26/09/2022 21:01:17957800,38.4056,34.2332,36.478,20.4716,236.639035,168,65535,65535,
1055,26/09/2022 21:01:18956200,38.3812,34.16,36.5268,20.4472,235.713315,168,65535,65535,
1056,26/09/2022 21:01:19970200,38.3812,34.1844,36.478,20.4472,236.639035,170,65535,65535,
1057,26/09/2022 21:01:21015400,38.3324,34.2088,36.5268,20.374,232.010435,168,65535,65535,
1058,26/09/2022 21:01:21967000,38.3812,34.0868,36.6,20.4472,232.936155,167,65535,65535,
1059,26/09/2022 21:01:22965400,38.3812,33.9404,36.6244,20.3984,232.010435,170,65535,65535,
1060,26/09/2022 21:01:23979400,38.3812,33.9892,36.6488,20.4472,235.713315,168,65535,65535,
1061,26/09/2022 21:01:24977800,38.4056,34.16,36.6488,20.3984,236.639035,168,65535,65535,
1062,26/09/2022 21:01:25960600,38.3812,34.1112,36.6244,20.4472,232.936155,167,65535,65535,
1063,26/09/2022 21:01:26959000,38.3812,34.1844,36.6,20.3984,236.639035,167,65535,65535,
1064,26/09/2022 21:01:27957400,38.3812,34.16,36.6488,20.3252,236.639035,167,65535,65535,
1065,26/09/2022 21:01:28955800,38.3812,33.9892,36.6244,20.374,236.639035,167,65535,65535,
1066,26/09/2022 21:01:29969800,38.3812,33.9892,36.6976,20.3252,235.713315,168,65535,65535,
1067,26/09/2022 21:01:30968200,38.3812,34.2332,36.6488,20.374,235.713315,168,65535,65535,
1068,26/09/2022 21:01:31966600,38.3812,34.1844,36.6488,20.3252,235.713315,167,65535,65535,
1069,26/09/2022 21:01:32980600,38.3812,33.9404,36.6244,20.3984,235.713315,167,65535,65535,
1070,26/09/2022 21:01:33963400,38.3324,33.9892,36.6488,20.374,233.861875,167,65535,65535,
1071,26/09/2022 21:01:34961800,38.3812,34.1112,36.722,20.374,235.713315,167,65535,65535,
1072,26/09/2022 21:01:35960200,38.3812,34.1112,36.8196,20.3496,235.713315,168,65535,65535,
1073,26/09/2022 21:01:36974200,38.4544,34.16,36.8196,20.374,236.639035,167,65535,65535,
1074,26/09/2022 21:01:37972600,38.4056,34.2332,36.8196,20.374,236.639035,168,65535,65535,
1075,26/09/2022 21:01:38971000,38.4056,34.282,36.8684,20.3252,236.639035,168,65535,65535,
1076,26/09/2022 21:01:39969400,38.308,34.2088,36.844,20.252,233.861875,167,65535,65535,
1077,26/09/2022 21:01:40967800,38.4056,34.3308,36.8684,20.3496,235.713315,166,65535,65535,
1078,26/09/2022 21:01:41950600,38.4056,34.404,36.8684,20.374,235.713315,168,65535,65535,
1079,26/09/2022 21:01:42964600,38.43,34.3552,36.8684,20.3252,232.936155,171,65535,65535,
1080,26/09/2022 21:01:43963000,38.4056,34.1844,36.8684,20.3984,235.713315,170,65535,65535,
1081,26/09/2022 21:01:44961400,38.3324,34.1844,36.8684,20.3496,232.936155,171,65535,65535,
1082,26/09/2022 21:01:45975400,38.3324,34.1844,36.8684,20.2764,235.713315,171,65535,65535,
1083,26/09/2022 21:01:46973800,38.4056,34.4284,36.8684,20.374,235.713315,168,65535,65535,
1084,26/09/2022 21:01:47972200,38.4056,34.3064,36.8684,20.374,229.233275,168,65535,65535,
1085,26/09/2022 21:01:48970600,38.3812,34.16,36.8684,20.2764,232.936155,166,65535,65535,
1086,26/09/2022 21:01:49953400,38.3812,34.4284,36.8196,20.374,235.713315,167,65535,65535,
1087,26/09/2022 21:01:50951800,38.3812,34.404,36.8684,20.3252,235.713315,167,65535,65535,
1088,26/09/2022 21:01:51950200,38.3812,34.16,36.8928,20.3496,236.639035,167,65535,65535,
1089,26/09/2022 21:01:52964200,38.3812,34.16,36.8928,20.2764,236.639035,166,65535,65535,
1090,26/09/2022 21:01:53978200,38.3812,34.16,36.8928,20.3252,237.564755,167,65535,65535,
1091,26/09/2022 21:01:54976600,38.308,34.0868,36.8928,20.3252,236.639035,166,65535,65535,
1092,26/09/2022 21:01:55975000,38.4056,33.9648,36.8928,20.3252,236.639035,167,65535,65535,
1093,26/09/2022 21:01:56973400,38.4056,34.2332,36.9416,20.252,233.861875,168,65535,65535,
1094,26/09/2022 21:01:57956200,38.43,34.2088,36.8928,20.3252,235.713315,167,65535,65535,
1095,26/09/2022 21:01:58970200,38.4544,34.404,36.8684,20.2032,233.861875,167,65535,65535,
1096,26/09/2022 21:01:59968600,38.4056,34.3308,36.8928,20.3252,237.564755,168,65535,65535,
1097,26/09/2022 21:02:00967000,38.4056,34.4772,36.8928,20.252,236.639035,168,65535,65535,
1098,26/09/2022 21:02:01981000,38.4056,34.4772,36.9416,20.1544,233.861875,167,65535,65535,
1099,26/09/2022 21:02:02979400,38.3812,34.4528,36.9416,20.3496,233.861875,171,65535,65535,
1100,26/09/2022 21:02:03977800,38.4056,34.4528,36.8928,20.3252,235.713315,170,65535,65535,
1101,26/09/2022 21:02:04960600,38.43,34.4772,36.8684,20.2764,233.861875,170,65535,65535,
1102,26/09/2022 21:02:05959000,38.43,34.2088,36.8928,20.2276,232.936155,168,65535,65535,
1103,26/09/2022 21:02:06957400,38.43,34.2332,36.8684,20.3252,233.861875,168,65535,65535,
1104,26/09/2022 21:02:07955800,38.4056,34.4284,36.8928,20.2764,232.936155,168,65535,65535,
1105,26/09/2022 21:02:08954200,38.4056,34.2332,36.8928,20.3252,233.861875,168,65535,65535,
1106,26/09/2022 21:02:09968200,38.43,33.8916,36.8928,20.3252,236.639035,168,65535,65535,
1107,26/09/2022 21:02:10982200,38.5032,34.0868,36.8928,20.252,233.861875,167,65535,65535,
1108,26/09/2022 21:02:11996200,38.4056,34.1112,36.8928,20.252,236.639035,166,65535,65535,
1109,26/09/2022 21:02:12963400,38.4056,33.9892,37.0148,20.3252,237.564755,167,65535,65535,
1110,26/09/2022 21:02:13961800,38.4056,34.2332,37.0148,20.2276,237.564755,167,65535,65535,
1111,26/09/2022 21:02:14960200,38.3812,34.1844,37.0636,20.2764,235.713315,166,65535,65535,
1112,26/09/2022 21:02:15958600,38.43,34.1112,37.0636,20.2276,237.564755,166,65535,65535,
1113,26/09/2022 21:02:16957000,38.3324,34.4528,36.9904,20.1544,235.713315,166,65535,65535,
1114,26/09/2022 21:02:17971000,38.4056,34.4772,37.0148,20.2276,236.639035,167,65535,65535,
1115,26/09/2022 21:02:18969400,38.5032,34.2332,37.0636,20.2276,235.713315,171,65535,65535,
1116,26/09/2022 21:02:19967800,38.43,34.2088,37.0148,20.3252,236.639035,167,65535,65535,
1117,26/09/2022 21:02:20966200,38.43,34.3064,37.0636,20.3252,233.861875,166,65535,65535,
1118,26/09/2022 21:02:21964600,38.4056,34.4528,37.0636,20.13,235.713315,167,65535,65535,
1119,26/09/2022 21:02:22963000,38.3812,34.4528,37.0148,20.2276,236.639035,166,65535,65535,
1120,26/09/2022 21:02:23961400,38.4056,34.404,37.0148,20.2276,235.713315,166,65535,65535,
1121,26/09/2022 21:02:24975400,38.4056,34.4284,37.0148,20.252,236.639035,166,65535,65535,
1122,26/09/2022 21:02:25973800,38.3324,34.4772,37.0148,20.2276,235.713315,166,65535,65535,
1123,26/09/2022 21:02:26987800,38.5032,34.4528,37.0148,20.3252,237.564755,163,65535,65535,
1124,26/09/2022 21:02:27970600,38.5032,34.4284,37.0148,20.3252,236.639035,167,65535,65535,
1125,26/09/2022 21:02:28984600,38.4544,34.3308,37.0148,20.3252,237.564755,167,65535,65535,
1126,26/09/2022 21:02:29951800,38.4056,34.1844,37.0148,20.3252,237.564755,167,65535,65535,
1127,26/09/2022 21:02:30965800,38.5276,34.1112,37.0148,20.2276,240.341915,167,65535,65535,
1128,26/09/2022 21:02:31964200,38.5032,34.16,37.1368,20.2276,236.639035,167,65535,65535,
1129,26/09/2022 21:02:32962600,38.4544,34.3552,37.1368,20.2276,236.639035,165,65535,65535,
